,ttm,moneyness,sigma,s,r,C_bs
23,0.09257390050468638,0.9324483051131174,0.19932435836757453,4464.76,0.012970000505447388,322.08149059969537
24,0.09257390050468638,0.9427629987537492,0.18746606481615133,4464.76,0.012970000505447388,279.13846613882606
25,0.09257390050468638,0.953077692394381,0.17488209719935824,4464.76,0.012970000505447388,236.79799041965953
26,0.09257390050468638,0.9633923860350128,0.1605448873663041,4464.76,0.012970000505447388,194.86251319954454
27,0.09257390050468638,0.9737070796756446,0.1465339952630138,4464.76,0.012970000505447388,154.4130525754499
28,0.09257390050468638,0.9840217733162764,0.13129715100720876,4464.76,0.012970000505447388,115.36355301905405
29,0.09257390050468638,0.9943364669569084,0.11701183825609672,4464.76,0.012970000505447388,79.67587511641023
30,0.09257390050468638,1.00465116059754,0.10508525137496964,4464.76,0.012970000505447388,49.68359035956814
31,0.09257390050468638,1.014965854238172,0.09545771210887427,4464.76,0.012970000505447388,27.047445199798176
32,0.09257390050468638,1.0252805478788038,0.08880320406887121,4464.76,0.012970000505447388,12.725180800179714
33,0.09257390050468638,1.0355952415194356,0.08759882305619647,4464.76,0.012970000505447388,5.904639051498691
34,0.09257390050468638,1.0459099351600674,0.08848555847974808,4464.76,0.012970000505447388,2.706072859029831
35,0.09257390050468638,1.0562246288006991,0.09263625104329096,4464.76,0.012970000505447388,1.43558594024978
36,0.09257390050468638,1.066539322441331,0.09858821488262354,4464.76,0.012970000505447388,0.8755897763922604
37,0.09257390050468638,1.0768540160819629,0.10480005041956576,4464.76,0.012970000505447388,0.5656812080543361
38,0.09257390050468638,1.0871687097225948,0.11162668250257847,4464.76,0.012970000505447388,0.39800238654310505
39,0.09257390050468638,1.0974834033632266,0.11865157569806208,4464.76,0.012970000505447388,0.2953720984808257
40,0.13857245854361933,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,463.62549432029755
41,0.13857245854361933,0.9118189178318538,0.2197665809121388,4464.76,0.012970000505447388,422.63016963471273
42,0.13857245854361933,0.9221336114724856,0.20941168227639,4464.76,0.012970000505447388,379.6774935271187
43,0.13857245854361933,0.9324483051131174,0.19901692541085952,4464.76,0.012970000505447388,337.2951762940543
44,0.13857245854361933,0.9427629987537492,0.188566271384642,4464.76,0.012970000505447388,295.621757130099
45,0.13857245854361933,0.953077692394381,0.17766794517052018,4464.76,0.012970000505447388,254.65534687990976
46,0.13857245854361933,0.9633923860350128,0.1664764443468045,4464.76,0.012970000505447388,214.67323771933798
47,0.13857245854361933,0.9737070796756446,0.15509087081791148,4464.76,0.012970000505447388,176.03115883815508
48,0.13857245854361933,0.9840217733162764,0.14356705032051678,4464.76,0.012970000505447388,139.19409917627718
49,0.13857245854361933,0.9943364669569084,0.1320365571523852,4464.76,0.012970000505447388,104.84807027404395
50,0.13857245854361933,1.00465116059754,0.12143890090576775,4464.76,0.012970000505447388,74.43137544143292
51,0.13857245854361933,1.014965854238172,0.11267862262489768,4464.76,0.012970000505447388,49.47019813801103
52,0.13857245854361933,1.0252805478788038,0.10608705401653468,4464.76,0.012970000505447388,30.74007430872507
53,0.13857245854361933,1.0355952415194356,0.10209434943893764,4464.76,0.012970000505447388,18.19809576442492
54,0.13857245854361933,1.0459099351600674,0.10071960315489867,4464.76,0.012970000505447388,10.636717643389147
55,0.13857245854361933,1.0562246288006991,0.10063721246559762,4464.76,0.012970000505447388,6.129842883835636
56,0.13857245854361933,1.066539322441331,0.1015912349290007,4464.76,0.012970000505447388,3.544402425024657
57,0.13857245854361933,1.0768540160819629,0.10407982622764217,4464.76,0.012970000505447388,2.1714614038469335
58,0.13857245854361933,1.0871687097225948,0.10731687326086553,4464.76,0.012970000505447388,1.389118666356154
59,0.13857245854361933,1.0974834033632266,0.1118284951193359,4464.76,0.012970000505447388,0.9741925200594039
60,0.1845710165825523,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,476.2650451104437
61,0.1845710165825523,0.9118189178318538,0.2184244448130998,4464.76,0.012970000505447388,436.12769140876617
62,0.1845710165825523,0.9221336114724856,0.20799716396160894,4464.76,0.012970000505447388,393.57293939623924
63,0.1845710165825523,0.9324483051131174,0.1991406058393658,4464.76,0.012970000505447388,352.37793366249343
64,0.1845710165825523,0.9427629987537492,0.18950902409363954,4464.76,0.012970000505447388,311.5652213767157
65,0.1845710165825523,0.953077692394381,0.18010523709628873,4464.76,0.012970000505447388,271.81130136292677
66,0.1845710165825523,0.9633923860350128,0.17039583523435828,4464.76,0.012970000505447388,233.0182334444753
67,0.1845710165825523,0.9737070796756446,0.15949987555294204,4464.76,0.012970000505447388,194.8130771054084
68,0.1845710165825523,0.9840217733162764,0.14906607425181692,4464.76,0.012970000505447388,158.6076937676521
69,0.1845710165825523,0.9943364669569084,0.139376066163573,4464.76,0.012970000505447388,125.12384446944043
70,0.1845710165825523,1.00465116059754,0.13007434518835262,4464.76,0.012970000505447388,94.69510411254396
71,0.1845710165825523,1.014965854238172,0.12223696899393993,4464.76,0.012970000505447388,68.75919136502398
72,0.1845710165825523,1.0252805478788038,0.11549106270947765,4464.76,0.012970000505447388,47.50347732808632
73,0.1845710165825523,1.0355952415194356,0.11064154350444133,4464.76,0.012970000505447388,31.581586293641067
74,0.1845710165825523,1.0459099351600674,0.1070683879488312,4464.76,0.012970000505447388,20.162059019174762
75,0.1845710165825523,1.0562246288006991,0.10616073840559008,4464.76,0.012970000505447388,13.06110260475009
76,0.1845710165825523,1.066539322441331,0.10537155485795606,4464.76,0.012970000505447388,8.16017410694991
77,0.1845710165825523,1.0768540160819629,0.1063817149432694,4464.76,0.012970000505447388,5.301221404749867
78,0.1845710165825523,1.0871687097225948,0.10804012417608656,4464.76,0.012970000505447388,3.498305480307124
79,0.1845710165825523,1.0974834033632266,0.1102244306891586,4464.76,0.012970000505447388,2.358810528643204
80,0.2305695746214852,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,489.1042185612537
81,0.2305695746214852,0.9118189178318538,0.2166398502424656,4464.76,0.012970000505447388,448.9998752452234
82,0.2305695746214852,0.9221336114724856,0.20822196171125865,4464.76,0.012970000505447388,407.7760144630397
83,0.2305695746214852,0.9324483051131174,0.1996802579150642,4464.76,0.012970000505447388,367.1495697323785
84,0.2305695746214852,0.9427629987537492,0.19125540002306665,4464.76,0.012970000505447388,327.3887121381049
85,0.2305695746214852,0.953077692394381,0.18229587503588032,4464.76,0.012970000505447388,288.20265706392
86,0.2305695746214852,0.9633923860350128,0.1733319725429068,4464.76,0.012970000505447388,250.1036118013676
87,0.2305695746214852,0.9737070796756446,0.1642623668999325,4464.76,0.012970000505447388,213.23990827851003
88,0.2305695746214852,0.9840217733162764,0.1552114376746769,4464.76,0.012970000505447388,177.9828636015327
89,0.2305695746214852,0.9943364669569084,0.14591240646824402,4464.76,0.012970000505447388,144.45306128337825
90,0.2305695746214852,1.00465116059754,0.13819292791894974,4464.76,0.012970000505447388,114.62008932395474
91,0.2305695746214852,1.014965854238172,0.13063360091445705,4464.76,0.012970000505447388,87.73658515496368
92,0.2305695746214852,1.0252805478788038,0.1242421694000786,4464.76,0.012970000505447388,65.02987836091506
93,0.2305695746214852,1.0355952415194356,0.11837655337907292,4464.76,0.012970000505447388,46.183528903840624
94,0.2305695746214852,1.0459099351600674,0.11435216305410854,4464.76,0.012970000505447388,32.097880049227
95,0.2305695746214852,1.0562246288006991,0.11136675626128256,4464.76,0.012970000505447388,21.724120679776092
96,0.2305695746214852,1.066539322441331,0.10996487337927546,4464.76,0.012970000505447388,14.692289638117927
97,0.2305695746214852,1.0768540160819629,0.1095389438830644,4464.76,0.012970000505447388,9.930397350493081
98,0.2305695746214852,1.0871687097225948,0.10978446375541018,4464.76,0.012970000505447388,6.7228787863857065
99,0.2305695746214852,1.0974834033632266,0.1106695441179461,4464.76,0.012970000505447388,4.602537760367113
100,0.2765681326604181,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,501.8331711105311
101,0.2765681326604181,0.9118189178318538,0.2138935700011686,4464.76,0.012970000505447388,460.63743169189183
102,0.2765681326604181,0.9221336114724856,0.20703473333676126,4464.76,0.012970000505447388,420.6162164012726
103,0.2765681326604181,0.9324483051131174,0.19952460655217494,4464.76,0.012970000505447388,380.8982929136746
104,0.2765681326604181,0.9427629987537492,0.1917734090327093,4464.76,0.012970000505447388,341.8219208095693
105,0.2765681326604181,0.953077692394381,0.1830740399081293,4464.76,0.012970000505447388,302.93298020674956
106,0.2765681326604181,0.9633923860350128,0.1753999326913898,4464.76,0.012970000505447388,265.91552997238705
107,0.2765681326604181,0.9737070796756446,0.1674393160309824,4464.76,0.012970000505447388,229.94545705209748
108,0.2765681326604181,0.9840217733162764,0.1589771328949743,4464.76,0.012970000505447388,195.0258723713041
109,0.2765681326604181,0.9943364669569084,0.15047622174409464,4464.76,0.012970000505447388,161.8186185063596
110,0.2765681326604181,1.00465116059754,0.1426378108028103,4464.76,0.012970000505447388,131.31118100469848
111,0.2765681326604181,1.014965854238172,0.13564897196044948,4464.76,0.012970000505447388,104.05103608036688
112,0.2765681326604181,1.0252805478788038,0.12960338707713911,4464.76,0.012970000505447388,80.4336605321862
113,0.2765681326604181,1.0355952415194356,0.12413985713663525,4464.76,0.012970000505447388,60.32256955582875
114,0.2765681326604181,1.0459099351600674,0.11916724303319312,4464.76,0.012970000505447388,43.70913483412596
115,0.2765681326604181,1.0562246288006991,0.11592006342950452,4464.76,0.012970000505447388,31.34085896935835
116,0.2765681326604181,1.066539322441331,0.11393925323856595,4464.76,0.012970000505447388,22.313319902903913
117,0.2765681326604181,1.0768540160819629,0.1127004397336998,4464.76,0.012970000505447388,15.731332295139168
118,0.2765681326604181,1.0871687097225948,0.11241128486757383,4464.76,0.012970000505447388,11.157001936025551
119,0.2765681326604181,1.0974834033632266,0.11236899569583464,4464.76,0.012970000505447388,7.840036385646727
120,0.3225666906993512,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,514.3241326666707
121,0.3225666906993512,0.9118189178318538,0.2131742465045288,4464.76,0.012970000505447388,472.88028968591243
122,0.3225666906993512,0.9221336114724856,0.2066987187796341,4464.76,0.012970000505447388,433.4117983111978
123,0.3225666906993512,0.9324483051131174,0.19945604708617906,4464.76,0.012970000505447388,394.09528268101076
124,0.3225666906993512,0.9427629987537492,0.1920545893730032,4464.76,0.012970000505447388,355.44073665150654
125,0.3225666906993512,0.953077692394381,0.18469931952450566,4464.76,0.012970000505447388,317.72768436217166
126,0.3225666906993512,0.9633923860350128,0.17720308244094987,4464.76,0.012970000505447388,280.9337901529966
127,0.3225666906993512,0.9737070796756446,0.16958753591429582,4464.76,0.012970000505447388,245.2302286013346
128,0.3225666906993512,0.9840217733162764,0.16190009693479854,4464.76,0.012970000505447388,210.84763021720528
129,0.3225666906993512,0.9943364669569084,0.15450561617416275,4464.76,0.012970000505447388,178.37520707189879
130,0.3225666906993512,1.00465116059754,0.14706397648533456,4464.76,0.012970000505447388,147.74626859107866
131,0.3225666906993512,1.014965854238172,0.14047172385898093,4464.76,0.012970000505447388,120.15374637883042
132,0.3225666906993512,1.0252805478788038,0.1339537298751593,4464.76,0.012970000505447388,95.0939110108377
133,0.3225666906993512,1.0355952415194356,0.12820879664414805,4464.76,0.012970000505447388,73.48437782721794
134,0.3225666906993512,1.0459099351600674,0.12372278937695748,4464.76,0.012970000505447388,55.83182876122419
135,0.3225666906993512,1.0562246288006991,0.11998474080702992,4464.76,0.012970000505447388,41.53245663762323
136,0.3225666906993512,1.066539322441331,0.11744776155285595,4464.76,0.012970000505447388,30.644126086268216
137,0.3225666906993512,1.0768540160819629,0.1159872267975711,4464.76,0.012970000505447388,22.57632357587272
138,0.3225666906993512,1.0871687097225948,0.11518860849629972,4464.76,0.012970000505447388,16.57554597086005
139,0.3225666906993512,1.0974834033632266,0.11456540231106865,4464.76,0.012970000505447388,12.010884599097892
140,0.3685652487382841,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,526.5274582083944
141,0.3685652487382841,0.9118189178318538,0.21278068269618655,4464.76,0.012970000505447388,484.8981054281717
142,0.3685652487382841,0.9221336114724856,0.20751545541568744,4464.76,0.012970000505447388,446.64321349436295
143,0.3685652487382841,0.9324483051131174,0.20127071755725476,4464.76,0.012970000505447388,408.36435653425224
144,0.3685652487382841,0.9427629987537492,0.1940183284133854,4464.76,0.012970000505447388,370.0042789709796
145,0.3685652487382841,0.953077692394381,0.18725554669093755,4464.76,0.012970000505447388,332.9605056985765
146,0.3685652487382841,0.9633923860350128,0.18035530269411731,4464.76,0.012970000505447388,296.80008156193935
147,0.3685652487382841,0.9737070796756446,0.17335133182495088,4464.76,0.012970000505447388,261.6851272548738
148,0.3685652487382841,0.9840217733162764,0.1662736852239105,4464.76,0.012970000505447388,227.80206818955776
149,0.3685652487382841,0.9943364669569084,0.1591882289567923,4464.76,0.012970000505447388,195.405301013363
150,0.3685652487382841,1.00465116059754,0.15236941471093335,4464.76,0.012970000505447388,165.0065834660527
151,0.3685652487382841,1.014965854238172,0.14584003800672754,4464.76,0.012970000505447388,136.87027891189314
152,0.3685652487382841,1.0252805478788038,0.13980719839136704,4464.76,0.012970000505447388,111.44988317162097
153,0.3685652487382841,1.0355952415194356,0.13446212999260887,4464.76,0.012970000505447388,89.12818024646981
154,0.3685652487382841,1.0459099351600674,0.12942040055129686,4464.76,0.012970000505447388,69.61676354785254
155,0.3685652487382841,1.0562246288006991,0.125265194363438,4464.76,0.012970000505447388,53.49109497215318
156,0.3685652487382841,1.066539322441331,0.12191634097101728,4464.76,0.012970000505447388,40.495094595422984
157,0.3685652487382841,1.0768540160819629,0.1194101607914734,4464.76,0.012970000505447388,30.35431240062121
158,0.3685652487382841,1.0871687097225948,0.11783894454460088,4464.76,0.012970000505447388,22.723915974252918
159,0.3685652487382841,1.0974834033632266,0.11679281720016488,4464.76,0.012970000505447388,16.923175700214017
160,0.41456380677721705,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,538.4290788614189
161,0.41456380677721705,0.9118189178318538,0.2126626964599753,4464.76,0.012970000505447388,496.73529737963963
162,0.41456380677721705,0.9221336114724856,0.20649550672633188,4464.76,0.012970000505447388,457.93166491034253
163,0.41456380677721705,0.9324483051131174,0.20113114031298346,4464.76,0.012970000505447388,420.5807609401777
164,0.41456380677721705,0.9427629987537492,0.19453283666789545,4464.76,0.012970000505447388,382.88987431709575
165,0.41456380677721705,0.953077692394381,0.18793586916474084,4464.76,0.012970000505447388,346.05477291808165
166,0.41456380677721705,0.9633923860350128,0.18128174168267688,4464.76,0.012970000505447388,310.12673079528304
167,0.41456380677721705,0.9737070796756446,0.1745987459731808,4464.76,0.012970000505447388,275.25871823984653
168,0.41456380677721705,0.9840217733162764,0.16789005220922185,4464.76,0.012970000505447388,241.59808924150957
169,0.41456380677721705,0.9943364669569084,0.1612179740000678,4464.76,0.012970000505447388,209.37972759685863
170,0.41456380677721705,1.00465116059754,0.1548553653158814,4464.76,0.012970000505447388,179.1042829406142
171,0.41456380677721705,1.014965854238172,0.14843552152398504,4464.76,0.012970000505447388,150.55788501586744
172,0.41456380677721705,1.0252805478788038,0.14266853383009706,4464.76,0.012970000505447388,124.75557482915019
173,0.41456380677721705,1.0355952415194356,0.13742649532774906,4464.76,0.012970000505447388,101.71551145118497
174,0.41456380677721705,1.0459099351600674,0.13252789632350376,4464.76,0.012970000505447388,81.34947835036701
175,0.41456380677721705,1.0562246288006991,0.12803107533765354,4464.76,0.012970000505447388,63.7732990476768
176,0.41456380677721705,1.066539322441331,0.1252965404583598,4464.76,0.012970000505447388,50.180840461156095
177,0.41456380677721705,1.0768540160819629,0.12190878446433087,4464.76,0.012970000505447388,38.11987843598399
178,0.41456380677721705,1.0871687097225948,0.1201096172839692,4464.76,0.012970000505447388,29.26828969001963
179,0.41456380677721705,1.0974834033632266,0.118869489418214,4464.76,0.012970000505447388,22.380343128124878
180,0.46056236481615,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,550.0316056876982
181,0.46056236481615,0.9118189178318538,0.21280201871988014,4464.76,0.012970000505447388,508.4513819652343
182,0.46056236481615,0.9221336114724856,0.20714007613524416,4464.76,0.012970000505447388,470.27832367940437
183,0.46056236481615,0.9324483051131174,0.2009483177398312,4464.76,0.012970000505447388,432.2925983005912
184,0.46056236481615,0.9427629987537492,0.1945527931249024,4464.76,0.012970000505447388,394.84541928710814
185,0.46056236481615,0.953077692394381,0.18808807878191408,4464.76,0.012970000505447388,358.14731649938176
186,0.46056236481615,0.9633923860350128,0.18177056275680886,4464.76,0.012970000505447388,322.533846124732
187,0.46056236481615,0.9737070796756446,0.1757103260167519,4464.76,0.012970000505447388,288.262950903852
188,0.46056236481615,0.9840217733162764,0.16958583277655082,4464.76,0.012970000505447388,255.11045752393466
189,0.46056236481615,0.9943364669569084,0.16350488809820876,4464.76,0.012970000505447388,223.342249832966
190,0.46056236481615,1.00465116059754,0.15747779145097246,4464.76,0.012970000505447388,193.1297847745277
191,0.46056236481615,1.014965854238172,0.1514976747749905,4464.76,0.012970000505447388,164.63524571143853
192,0.46056236481615,1.0252805478788038,0.14578865114833045,4464.76,0.012970000505447388,138.3051841963013
193,0.46056236481615,1.0355952415194356,0.14064211758801182,4464.76,0.012970000505447388,114.64372414788681
194,0.46056236481615,1.0459099351600674,0.13601373679259646,4464.76,0.012970000505447388,93.69783205330714
195,0.46056236481615,1.0562246288006991,0.13194980383677313,4464.76,0.012970000505447388,75.55015282666227
196,0.46056236481615,1.066539322441331,0.1284524037642395,4464.76,0.012970000505447388,60.14788111364555
197,0.46056236481615,1.0768540160819629,0.12555201632187546,4464.76,0.012970000505447388,47.37951510985897
198,0.46056236481615,1.0871687097225948,0.12316287260273046,4464.76,0.012970000505447388,36.95232716183568
199,0.46056236481615,1.0974834033632266,0.12149757148902968,4464.76,0.012970000505447388,28.7641144705633
200,0.5065609228550829,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,561.3454057267004
201,0.5065609228550829,0.9118189178318538,0.2131576731317305,4464.76,0.012970000505447388,520.0758382262015
202,0.5065609228550829,0.9221336114724856,0.2079314597571622,4464.76,0.012970000505447388,482.4944625737953
203,0.5065609228550829,0.9324483051131174,0.20211071902845085,4464.76,0.012970000505447388,445.00314623047007
204,0.5065609228550829,0.9427629987537492,0.19624340670352927,4464.76,0.012970000505447388,408.2022883385398
205,0.5065609228550829,0.953077692394381,0.19005605761745065,4464.76,0.012970000505447388,371.8576764796767
206,0.5065609228550829,0.9633923860350128,0.18394705744389814,4464.76,0.012970000505447388,336.4924559922174
207,0.5065609228550829,0.9737070796756446,0.17798328275941372,4464.76,0.012970000505447388,302.2996649716911
208,0.5065609228550829,0.9840217733162764,0.17195969308470122,4464.76,0.012970000505447388,269.1559497619114
209,0.5065609228550829,0.9943364669569084,0.16611887143107207,4464.76,0.012970000505447388,237.48839762787884
210,0.5065609228550829,1.00465116059754,0.1603022308552582,4464.76,0.012970000505447388,207.2454174003633
211,0.5065609228550829,1.014965854238172,0.15455488056282374,4464.76,0.012970000505447388,178.6335798024686
212,0.5065609228550829,1.0252805478788038,0.14908670518574693,4464.76,0.012970000505447388,152.07371666421454
213,0.5065609228550829,1.0355952415194356,0.14403339349463362,4464.76,0.012970000505447388,127.87708621930506
214,0.5065609228550829,1.0459099351600674,0.139360946811918,4464.76,0.012970000505447388,106.10642835309636
215,0.5065609228550829,1.0562246288006991,0.13526645258573086,4464.76,0.012970000505447388,87.04804635216487
216,0.5065609228550829,1.066539322441331,0.13178589209804786,4464.76,0.012970000505447388,70.70649908911264
217,0.5065609228550829,1.0768540160819629,0.12867748918716632,4464.76,0.012970000505447388,56.72203896397764
218,0.5065609228550829,1.0871687097225948,0.1260104589514849,4464.76,0.012970000505447388,45.031014594795124
219,0.5065609228550829,1.0974834033632266,0.12441385176339845,4464.76,0.012970000505447388,35.952859822952405
220,0.5525594808940159,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,572.3842031918839
221,0.5525594808940159,0.9118189178318538,0.21369956758535785,4464.76,0.012970000505447388,531.6352903686725
222,0.5525594808940159,0.9221336114724856,0.20876291273780265,4464.76,0.012970000505447388,494.5143387680423
223,0.5525594808940159,0.9324483051131174,0.20321840621039725,4464.76,0.012970000505447388,457.42692323739175
224,0.5525594808940159,0.9427629987537492,0.19751394515094786,4464.76,0.012970000505447388,420.88304922365023
225,0.5525594808940159,0.953077692394381,0.1916619943781526,4464.76,0.012970000505447388,384.95382593884506
226,0.5525594808940159,0.9633923860350128,0.18583961759167936,4464.76,0.012970000505447388,349.92443119287964
227,0.5525594808940159,0.9737070796756446,0.17998221156665167,4464.76,0.012970000505447388,315.81047950853144
228,0.5525594808940159,0.9840217733162764,0.17408825490142235,4464.76,0.012970000505447388,282.71133643633266
229,0.5525594808940159,0.9943364669569084,0.16823281076950333,4464.76,0.012970000505447388,250.83842447148572
230,0.5525594808940159,1.00465116059754,0.1625419761595928,4464.76,0.012970000505447388,220.48770315428737
231,0.5525594808940159,1.014965854238172,0.15707954329464732,4464.76,0.012970000505447388,191.88435441847878
232,0.5525594808940159,1.0252805478788038,0.15191989078042956,4464.76,0.012970000505447388,165.2653757591604
233,0.5525594808940159,1.0355952415194356,0.14705765366266002,4464.76,0.012970000505447388,140.74811354317353
234,0.5525594808940159,1.0459099351600674,0.14249583323788534,4464.76,0.012970000505447388,118.43728641086182
235,0.5525594808940159,1.0562246288006991,0.13826365937954455,4464.76,0.012970000505447388,98.43690086946276
236,0.5525594808940159,1.066539322441331,0.13462063760760656,4464.76,0.012970000505447388,81.06946497284798
237,0.5525594808940159,1.0768540160819629,0.1314925998986328,4464.76,0.012970000505447388,66.17116326451855
238,0.5525594808940159,1.0871687097225948,0.12892883131127078,4464.76,0.012970000505447388,53.65954286329679
239,0.5525594808940159,1.0974834033632266,0.1271049404980187,4464.76,0.012970000505447388,43.49655714388575
240,0.5985580389329489,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,583.1628562933174
241,0.5985580389329489,0.9118189178318538,0.2143999262274832,4464.76,0.012970000505447388,543.148075230572
242,0.5985580389329489,0.9221336114724856,0.20960590004279175,4464.76,0.012970000505447388,506.33234783334865
243,0.5985580389329489,0.9324483051131174,0.20417883917941854,4464.76,0.012970000505447388,469.4694039807014
244,0.5985580389329489,0.9427629987537492,0.19851468303323005,4464.76,0.012970000505447388,433.0243108697655
245,0.5985580389329489,0.953077692394381,0.1927604768366594,4464.76,0.012970000505447388,397.22285576618106
246,0.5985580389329489,0.9633923860350128,0.18700931699953088,4464.76,0.012970000505447388,362.2525787592099
247,0.5985580389329489,0.9737070796756446,0.181306451040612,4464.76,0.012970000505447388,328.26004363991615
248,0.5985580389329489,0.9840217733162764,0.1756930504343492,4464.76,0.012970000505447388,295.4005505750415
249,0.5985580389329489,0.9943364669569084,0.170147870319665,4464.76,0.012970000505447388,263.75646713344804
250,0.5985580389329489,1.00465116059754,0.16465331198750047,4464.76,0.012970000505447388,233.42036941745164
251,0.5985580389329489,1.014965854238172,0.15937635782353174,4464.76,0.012970000505447388,204.74488690459907
252,0.5985580389329489,1.0252805478788038,0.15426208838876604,4464.76,0.012970000505447388,177.78004628808912
253,0.5985580389329489,1.0355952415194356,0.14947155758473976,4464.76,0.012970000505447388,152.86361922934384
254,0.5985580389329489,1.0459099351600674,0.14499471720740362,4464.76,0.012970000505447388,130.07675205886176
255,0.5985580389329489,1.0562246288006991,0.1408221778413464,4464.76,0.012970000505447388,109.47330590752631
256,0.5985580389329489,1.066539322441331,0.13715351656076855,4464.76,0.012970000505447388,91.32974387732065
257,0.5985580389329489,1.0768540160819629,0.13404458394934254,4464.76,0.012970000505447388,75.66050696199568
258,0.5985580389329489,1.0871687097225948,0.13144306916637735,4464.76,0.012970000505447388,62.28958338320808
259,0.5985580389329489,1.0974834033632266,0.12914539220978333,4464.76,0.012970000505447388,50.85461194690026
260,0.6445565969718818,0.901504224191222,0.2216345116683061,4464.76,0.012970000505447388,593.6962275982178
261,0.6445565969718818,0.9118189178318538,0.2152169527552712,4464.76,0.012970000505447388,554.6069684111344
262,0.6445565969718818,0.9221336114724856,0.2104773870805024,4464.76,0.012970000505447388,517.9882702766186
263,0.6445565969718818,0.9324483051131174,0.2050241577465542,4464.76,0.012970000505447388,481.1670333275247
264,0.6445565969718818,0.9427629987537492,0.19953372882898698,4464.76,0.012970000505447388,444.9710394490735
265,0.6445565969718818,0.953077692394381,0.19410450433769535,4464.76,0.012970000505447388,409.5885673954763
266,0.6445565969718818,0.9633923860350128,0.1885412385959017,4464.76,0.012970000505447388,374.8374013424964
267,0.6445565969718818,0.9737070796756446,0.18294834965505805,4464.76,0.012970000505447388,340.92598104750914
268,0.6445565969718818,0.9840217733162764,0.17742659445744124,4464.76,0.012970000505447388,308.07970871025464
269,0.6445565969718818,0.9943364669569084,0.17202794293376594,4464.76,0.012970000505447388,276.47328481355225
270,0.6445565969718818,1.00465116059754,0.16670231722837564,4464.76,0.012970000505447388,246.14544236469465
271,0.6445565969718818,1.014965854238172,0.16145753255641407,4464.76,0.012970000505447388,217.2193284025077
272,0.6445565969718818,1.0252805478788038,0.15635475448652886,4464.76,0.012970000505447388,189.89756464512607
273,0.6445565969718818,1.0355952415194356,0.1515210429839724,4464.76,0.012970000505447388,164.47303599460815
274,0.6445565969718818,1.0459099351600674,0.14710266138783332,4464.76,0.012970000505447388,141.24470025393657
